id,puzzle,solution,clues,difficulty
3443,.....9..31.....8...29....4.....9..75..1.85....4...1....9734....2....6........85.7,874169253153427869629853741382694175961785432745231986597342618218576394436918527,24,1.2
3765,6....2.7..3..5........8...991..4..3.......6917..3..2..3.....8..47..9........7..2.,694132578138957462257684319912846735843725691765319284329561847476298153581473926,24,1.2
3814,2.1.3....76...5.1.......7...189...........4....4..16..37...2.96....7..3......9.5.,241837965769245318853196742618924573927653481534781629375412896196578234482369157,24,1.2
3879,5.....4...4..2..7......3.6.2.3.61..8.9......1.5.3.7..............4.8.6.....7..192,532678419649125873781493265273961548496852731158347926927516384314289657865734192,24,1.2
3990,....7.5.....8...3..8...32.....59.7...1...6.2.958.........36...1..2...6.7..4.1....,329174568675829134481653279246591783713486925958237416597362841132948657864715392,24,1.2
4135,..4.....389.15....3...8...2..176..2..2....1...7.8....9...6..9...1..........4...37,154276893892153746367984512931765428628349175475812369743628951219537684586491237,24,1.2
4292,..6...7.915........28....3.68......39...54..1..1.39.......2..85.........5....3.6.,436218759159367842728495136685172493973854621241639578364721985892546317517983264,24,1.2
4516,.6..53......7....6.95..6..2..4...1.7.........13.4..5..48...2......59.38..5.......,267953841341728956895146732924835167578261493136479528489312675612597384753684219,24,1.2
4542,..7..2..4.6.4......3..8.5.........1.2..73.......9.6.....6.........81.39.143..5..7,597362184861459732432187569674528913259731648318946275986273451725814396143695827,24,1.2
4682,3..47.1...........2.1.5..4..24..1.8.......52.6.8....1....1.8.5.4........5...9...7,365472198849613275271859643924531786137986524658247319793168452486725931512394867,24,1.2
4746,.369...5...91....3...86....8.....6...1.....749..4.1......3...18....7.5...2......6,136942857289157463475863129842795631513286974967431285654329718391678542728514396,24,1.2
4771,9.....5....2..7.86.3......7....2.34.7.....2...6.4..1.....8...5.3.6......54..3...1,987164532412357986635298417891726345754913268263485179179842653326571894548639721,24,1.2
5095,.3.7...6..2.841.......9...7..7...8.12...3...9.......46.13..94.......89....4......,839752164726841593451396287347965821268134759195287346513629478672418935984573612,24,1.2
5099,..........35.6....8.....2.......6.1.487.3.5.6...2....77....9..1..4.5.6...5.4..7..,149725368235864179876193245392576814487931526561248937723689451914357682658412793,24,1.2
5107,6..5...9.9.3......7..8..2.1..5...3.....1..7254.......6..6....57...35........9.4..,621574893983216574754839261175962348869143725432785916396428157247351689518697432,24,1.2
5120,.6..247.5........2.1...398.........7893......4......6...7..93.4.21.........35....,968124735735698142214573986156832497893746521472915863587269314321487659649351278,24,1.2
5282,8.........34.....2...9.6.13..2..3.8.6..5..1...8..1......84.5.2....8..7..2...9....,861234975934157862725986413512743689649528137387619254198475326453862791276391548,24,1.2
5685,.5....2.1...2...6...63.9......7.2......18..3..4......717...4.852......1....59....,359468271418257369726319548531742896967185432842936157173624985295873614684591723,24,1.2
5744,.......7..8.4.6..9.39...2.1..479....96...53........8.....51.9..5.6........1....8.,452931678187426539639857241324798156968145327715362894873514962546289713291673485,24,1.2
6046,....7...56......8...89....1.3....4.28..3.6....7......65.4.93.1.....6..47...1.....,412678395697531284358942761936817452845326179271459836524793618183265947769184523,24,1.2
6058,5...9..4.9...6..8..86..25...6....7....14........3..12..53....9.......61.6...4....,512897346937564281486132579364219758271485963895376124153628497748953612629741835,24,1.2
6107,.6....8....7.1.2..4....9.1..3.9.......5....7..2...5.3.9..1....81...4352.2........,561237894397418256482569317734921685615384972829675431943152768176843529258796143,24,1.2
6286,..79.....45..2..6....38...9.9....4..2....4..383....1.6...6....4.71......9....3...,387946251459721368162385749796132485215864973834579126523617894671498532948253617,24,1.2
6347,..475..36.7...61.5..3....4.....7.....46.....2.....9...9.1....5....2....3.6.3..4..,214758936879436125653921748198572364746183592325649871931864257487295613562317489,24,1.2
6417,1.2....875..6.....38.........94.8....5..2...8....63..4...5.61........45....79....,192345687574689213386271945639458721451927368827163594948536172763812459215794836,24,1.2
6535,........5.92..546...5.172.8....4817..5.........6.......39.2.......19..8.......7..,387462915192385467645917238923548176458671329716239854839726541574193682261854793,24,1.2
6623,..2..1.....85..13.7...3..568.1.....5.4....9..5....6.7.2.4...3........41.....7....,352961784468527139719438256821793645647815923593246871274159368935682417186374592,24,1.2
6629,......65.9.6.....48.1....29.78.6........9...1...4.15.3..91..........2...5.7.8....,724319658936825174851746329178563492345298761692471583269137845483652917517984236,24,1.2
6750,.9..1.2..4.8...3.....7...5.........4...465.81.....2.7..4...9...8...2....129...4..,793518246458296317261743859985371624372465981614982573547839162836124795129657438,24,1.2
6767,.....45...6....2...1.385.9........6......8...5..17...8...4....97.2...4..6.8.1...2,987264531365791284214385697821549763479638125536172948153426879792853416648917352,24,1.2
7175,...8...4..9...42...68...1.937.1.......5....9...2..3.685...3.8...2...........7.4..,253891647791564283468327159379186524685742391142953768514639872827415936936278415,24,1.2
7320,.19..45...2...5.7....6....29..7..4...782.6.....3.........5....9....3..2.43.....1.,719824536826395174354617892962753481178246953543189267287561349691438725435972618,24,1.2
7458,......5......6..1..2...5.494.1....7....5.....9..132..4.....39...5.41.6..2....7...,398741526547269318126385749431896275682574193975132864814623957759418632263957481,24,1.2
7545,.......84....5...2.29...1..2....5.4.75.4...3.4..3..2.6.16..8........78..9........,135729684874156392629843175263985741751462938498371256316598427542637819987214563,24,1.2
7698,.86...1....76....4....1...3..94..........8..24....5....3....41.9...2.7...1...63.8,386274195197653284254819673879462531561738942423195867632587419948321756715946328,24,1.2
7873,8..9.7.3..2....4........51.4..57....7...3.....564...2..7...4..3....2...8..5..1...,841957632527613489963248517418572396792136845356489721279864153134725968685391274,24,1.2
8108,2..38...76..1.753.8....6...4..93.6..3..........9.5...3.....2...18....2..........9,251389467694127538837546192425938671368271954719654823976412385183795246542863719,24,1.2
8178,..86...1.....9.2..4..785.6.....7.....8....9.......15.79........8.7.1..5..5....6.3,398642715675193248412785369539478126781256934246931587923564871867319452154827693,24,1.2
8181,...6.5......91...2.....7....47..6.5.........8..6...14..648.3.1.9.....8..72....6..,279645381635918472481237596147386259352491768896572143564823917913764825728159634,24,1.2
8252,..24.....9.5....8.1...38........51..7..2....4......26.8..1.......67.2.3.5.3....4.,682497513935621487174538926249365178768219354351874269827143695496752831513986742,24,1.2
8317,..1.9..6....8...3......61.77......8.45....2..1...3..453.6..4.......1.....9...76..,531792864647851932982346157729465381453178296168239745316924578875613429294587613,24,1.2
8530,.6.......1.45...6..2.1..3.....7.......9..6.7..4.8..2...9..1....48....15...5.2...3,563984712174532968928167345251793684839246571647851239396415827482379156715628493,24,1.2
8564,....14......9...5..6185......4...2.6.2..4....3.......1.8...9.72...3..9...7...83..,537214689248936157961857423814795236726143895395682741183469572452371968679528314,24,1.2
8565,.3...........8.135..4.....93.....27..2.5....4...9.7..6..1....8...6..3...4..652...,832195467769284135514376829395461278627538914148927356251749683976813542483652791,24,1.2
8571,..............91...9.4.2.876...73.....2...84...8.....3..1..4.625..9..3...7......1,863517294427689135195432687614873529732195846958246713381754962546921378279368451,24,1.2
8590,.5.3..98..9.6..4..6.........3.7.1.......6.27......2....2..5..6.7.692..1.4........,251347986893615427674298135532781649148569273967432851329154768786923514415876392,24,1.2
8669,.8.5...1.2..8.7.....4.6..79....23....2....4.1....7...3..21.....8.9....6..6.....8.,786594312293817546514362879641923758327658491958471623472186935839245167165739284,24,1.2
8674,.....2....3...7.4.7.....38.5....1..7...2....1.8..9...44....51....2.4..56.5.7.....,948362715235817649716954382529431867364278591187596234493625178872143956651789423,24,1.2
8706,..27......9.....2..4...95..8...5..9....2...3.5.6.8.7.....87.4...6.....5.9......86,382715964795648123641329578837154692419267835526983741253876419168492357974531286,24,1.2
8748,.3....95.59...4.6..6.1..2....3.89.......3...59..2....37....6..1......7...82......,231678954597324168864195237473589612126437895958261473749856321315942786682713549,24,1.2
8763,...1..8......6.4.....5..13.7.9.1.5...587.....1.3.9.....9..8...35.........4....72.,934172865815963472672548139729314586458726391163895247297481653586237914341659728,24,1.2
8889,.9...65.8......49..8..53...74.....3232...47.....3.....1......6..3..2......6....7.,293746518567218493481953627749865132325194786618372945172589364934627851856431279,24,1.2
8958,..6....1..1.769...3....25....1..43...8.5....74..2....8.....34...7.........3..5.7.,246358719518769234397142586761984325982536147435217698159873462874621953623495871,24,1.2
8961,4.......6..8..237.76...9...9...84.........4.7..2.5...3.34.....2..186............5,429738156158642379763519248976384521315296487842157693534971862291865734687423915,24,1.2
9192,....35..73.....42...8..2.6...2.......8..7...1.54.1.7.6.....83........6..27...9...,126435897397681425548792163712856934683974251954213786465128379839547612271369548,24,1.2
9203,...6.....53..1....9.8.7.4..3..8....74...638..1..4..9..........1..5.....2....8.75.,241638579537914268968572413356829147479163825182457936724395681815746392693281754,24,1.2
9334,8.49.......2....93...6.5...5....2..7.8..1.2.......3.4..28...7.4..67.1.......9....,854937621672148593193625478549862137387419265261573849928356714436781952715294386,24,1.2
9391,...1.3.9...2.97.......8..4...67.2...3.7...........695......9.8.9.....6.4478......,765143892842697513139285746596712438387954261214836957623479185951328674478561329,24,1.2
9732,8.16..49...5....31...7..6....6.59...49........3...2...6..8....5....417......2....,821635497765294831349718652176359248492187563538462179614873925253941786987526314,24,1.2
9765,.2....5.6.....34......41.......15..2.1....6..4.7.....35...6....1..3.7.9.7.3..9...,324978516681523479975641328836715942219834657457296183598462731162357894743189265,24,1.2
9811,...5.2..6......1..5.9..7.........56.418......7..83.........1..2..7.4...33.47..6..,841592376672483195539617284293174568418265937765839421986351742127946853354728619,24,1.2
9947,5......43..6..2..14.3..8.......1...62.54.7......2..7..8.....1.....59.....1..6...5,581679243976342581423158697738915426265487319194236758859723164647591832312864975,24,1.2
9979,7..1.8.3.....2.1..........921.6...984...9......5.....11.84.7.......6...7..3...6..,759148236834926175621375849217653498486791523395284761168437952542869317973512684,24,1.2
9981,...29......2...3...5....14...5.6....3...4..7...485.93..2..1......7...8.51..9.....,631294758472581369859736142715369284398142576264857931523418697947623815186975423,24,1.2
9995,.....89........784....43...4..3......9..8...58731.....7....64....2.3.69...5......,524718936319562784687943512456329178291687345873154269738296451142835697965471823,24,1.2
380,.........42....5.1..5.42.7..1.75.3.......4......86...41....3..8.93..5.6.2.8......,671598243429637581385142679814759326967324815532861794146273958793485162258916437,25,1.2
387,6...97.3..18....7.9..6.3.1.74..6.....6..54...............3...65.....57.9..5...2..,624197538318542976957683412743269851261854397589731624492378165136425789875916243,25,1.2
642,7....4.....2.6....9....7.....7..5..2.......6..6.9.2........39..425..98..3.9.4.7.1,756394218142568379938127645817635492293481567564972183671853924425719836389246751,25,1.2
994,2.3...5..5.6.19.7...........2....4...9836....1..92...6.6.............7.27..8.6.1.,213678594586419273974532681625781439498365127137924856361257948859143762742896315,25,1.2
1068,1..26.8......743.9.8....2....5.29..4.....16...765...........9.........3873..9....,193265847652874319487913256315629784824731695976548123541386972269157438738492561,25,1.2
1158,.18.3....346.8.2...9........5.4..........83.6..762...99...7..3......5.7....9....4,218539647346187295795246183651493728429758316837621459962874531184365972573912864,25,1.2
1201,..27....4..9..8.7.8....5.1.....56...5.....3913.7.........9..7....6.3....49.86....,652713984149628573873495612914356827568274391327189456235941768786532149491867235,25,1.2
1210,...58..9.29...6....6...3.4......28.1.....7.29...65............352..1.4.7......56.,347581296295746138861923745673492851458137629912658374784265913526319487139874562,25,1.2
1305,...4.6...1..9....79.587.1......8..3..87.4...1...3....464......2.....3.9.79.......,872416359164935827935872146429681735387549261516327984643198572251763498798254613,25,1.2
1371,..8.2...5.....6...2...45..1..9....1..1.4...96.329..57...5.....8...7.32.......9...,948127635153896427276345981469578312517432896832961574395214768681753249724689153,25,1.2
